,acc,batch_size,epoch,loss,lr,trial_num,wxh-stride
0,0.23505154639175257,32.0,10.0,2.7433745115995407,0.0001,0.0,15x15-10
1,0.18220338983050846,32.0,10.0,2.7815664291381834,0.0001,0.0,20x20-10
2,0.14035087719298245,32.0,10.0,2.7848017692565916,0.0001,0.0,25x25-10
3,0.10855949895615867,32.0,10.0,2.8360058307647704,0.0001,0.0,5x60-10
4,0.26597938144329897,32.0,15.0,2.692357212305069,0.0001,0.0,15x15-10
5,0.2923728813559322,32.0,15.0,2.721975866953532,0.0001,0.0,20x20-10
6,0.19517543859649122,32.0,15.0,2.7450098673502605,0.0001,0.0,25x25-10
7,0.1524008350730689,32.0,15.0,2.816596825917562,0.0001,0.0,5x60-10
8,0.311340206185567,32.0,20.0,2.5915922969579697,0.0001,0.0,15x15-10
9,0.3686440677966102,32.0,20.0,2.646747589111328,0.0001,0.0,20x20-10
10,0.23464912280701755,32.0,20.0,2.702597983678182,0.0001,0.0,25x25-10
11,0.2045929018789144,32.0,20.0,2.787199846903483,0.0001,0.0,5x60-10
12,0.12577319587628866,64.0,10.0,2.8284282088279724,0.0001,0.0,15x15-10
13,0.11864406779661017,64.0,10.0,2.832694888114929,0.0001,0.0,20x20-10
14,0.08991228070175439,64.0,10.0,2.8147826194763184,0.0001,0.0,25x25-10
15,0.08559498956158663,64.0,10.0,2.851972132921219,0.0001,0.0,5x60-10
16,0.15257731958762888,64.0,15.0,2.7959941625595093,0.0001,0.0,15x15-10
17,0.13135593220338984,64.0,15.0,2.8083203732967377,0.0001,0.0,20x20-10
18,0.14692982456140352,64.0,15.0,2.807219445705414,0.0001,0.0,25x25-10
19,0.08350730688935282,64.0,15.0,2.8429096937179565,0.0001,0.0,5x60-10
20,0.20618556701030927,64.0,20.0,2.759883373975754,0.0001,0.0,15x15-10
21,0.18008474576271186,64.0,20.0,2.772568166255951,0.0001,0.0,20x20-10
22,0.1425438596491228,64.0,20.0,2.7910768389701843,0.0001,0.0,25x25-10
23,0.12108559498956159,64.0,20.0,2.8357527256011963,0.0001,0.0,5x60-10
