lr,batch_size,epoch,wxh-stride,acc,loss,trial_num
0.001,128.0,20.0,20x20-10,0.06271186440677966,2.884842813014984,2.0
0.001,128.0,20.0,25x25-10,0.07236842105263158,2.883262813091278,2.0
0.001,128.0,20.0,5x60-10,0.06430062630480167,2.884406304359436,2.0
0.01,32.0,10.0,15x15-10,0.18762886597938142,2.3785395719110967,2.0
0.01,32.0,10.0,20x20-10,0.1805084745762712,2.4491408840815225,2.0
0.01,32.0,10.0,25x25-10,0.07017543859649122,2.852456032435099,2.0
0.01,32.0,10.0,5x60-10,0.10104384133611691,2.7453224690755205,2.0
0.01,32.0,15.0,15x15-10,0.5657731958762887,1.3160789135843516,2.0
0.01,32.0,15.0,20x20-10,0.42118644067796607,1.7538209942976632,2.0
0.01,32.0,15.0,25x25-10,0.20570175438596489,2.244226408004761,2.0
0.01,32.0,15.0,5x60-10,0.2066805845511482,2.15451953570048,2.0
0.01,32.0,20.0,15x15-10,0.7983505154639177,0.6021887925220654,2.0
0.01,32.0,20.0,20x20-10,0.8266949152542373,0.48706049459675943,2.0
0.01,32.0,20.0,25x25-10,0.2473684210526316,2.215825722614924,2.0
0.01,32.0,20.0,5x60-10,0.32567849686847594,1.873813995520274,2.0
0.01,64.0,10.0,15x15-10,0.07546391752577318,2.8575927555561065,2.0
0.01,64.0,10.0,20x20-10,0.06694915254237288,2.8479483246803285,2.0
0.01,64.0,10.0,25x25-10,0.07631578947368421,2.913369882106781,2.0
0.01,64.0,10.0,5x60-10,0.06597077244258873,2.8719479203224183,2.0
0.01,64.0,15.0,15x15-10,0.10597938144329896,2.7114013016223906,2.0
0.01,64.0,15.0,20x20-10,0.11059322033898304,2.668952649831772,2.0
0.01,64.0,15.0,25x25-10,0.075,2.8670689344406126,2.0
0.01,64.0,15.0,5x60-10,0.07933194154488518,2.8177801370620728,2.0
0.01,64.0,20.0,15x15-10,0.29896907216494845,2.0162380620837212,2.0
0.01,64.0,20.0,20x20-10,0.2266949152542373,2.2732956930994987,2.0
0.01,64.0,20.0,25x25-10,0.07850877192982456,2.8257703721523284,2.0
0.01,64.0,20.0,5x60-10,0.1432150313152401,2.406593641638756,2.0
0.01,128.0,10.0,15x15-10,0.06103092783505154,2.880908894538879,2.0
0.01,128.0,10.0,20x20-10,0.06313559322033899,2.8773948431015013,2.0
0.01,128.0,10.0,25x25-10,0.06798245614035088,2.872407078742981,2.0
0.01,128.0,10.0,5x60-10,0.06638830897703549,2.875444030761719,2.0
0.01,128.0,15.0,15x15-10,0.062268041237113395,2.877918040752411,2.0
0.01,128.0,15.0,20x20-10,0.06652542372881357,2.8763386964797975,2.0
0.01,128.0,15.0,25x25-10,0.07280701754385965,2.8682888746261597,2.0
0.01,128.0,15.0,5x60-10,0.0697286012526096,2.869781029224396,2.0
0.01,128.0,20.0,15x15-10,0.05938144329896907,2.877115321159363,2.0
0.01,128.0,20.0,20x20-10,0.07499999999999998,2.833740496635437,2.0
0.01,128.0,20.0,25x25-10,0.06754385964912281,2.85716370344162,2.0
0.01,128.0,20.0,5x60-10,0.0651356993736952,2.868575704097748,2.0
