,acc,batch_size,epoch,loss,lr,trial_num,wxh-stride
0,0.07628865979381444,32.0,10.0,2.888044849038124,0.0001,0.0,15x15-10
1,0.05508474576271186,32.0,10.0,2.8894930362701414,0.0001,0.0,20x20-10
2,0.06798245614035088,32.0,10.0,2.8888566811879475,0.0001,0.0,25x25-10
3,0.04175365344467641,32.0,10.0,2.8895058314005535,0.0001,0.0,5x60-10
4,0.0577319587628866,32.0,15.0,2.8888403475284576,0.0001,0.0,15x15-10
5,0.048728813559322036,32.0,15.0,2.888676118850708,0.0001,0.0,20x20-10
6,0.05921052631578947,32.0,15.0,2.8877968152364093,0.0001,0.0,25x25-10
7,0.04175365344467641,32.0,15.0,2.8886233965555825,0.0001,0.0,5x60-10
8,0.07010309278350516,32.0,20.0,2.8890443593263626,0.0001,0.0,15x15-10
9,0.036016949152542374,32.0,20.0,2.8878570715586345,0.0001,0.0,20x20-10
10,0.06578947368421052,32.0,20.0,2.8869499365488687,0.0001,0.0,25x25-10
11,0.04175365344467641,32.0,20.0,2.8879624366760255,0.0001,0.0,5x60-10
12,0.0577319587628866,64.0,10.0,2.8899124562740326,0.0001,0.0,15x15-10
13,0.06567796610169492,64.0,10.0,2.890195518732071,0.0001,0.0,20x20-10
14,0.06140350877192982,64.0,10.0,2.890082448720932,0.0001,0.0,25x25-10
15,0.04175365344467641,64.0,10.0,2.8901436626911163,0.0001,0.0,5x60-10
16,0.05979381443298969,64.0,15.0,2.889543056488037,0.0001,0.0,15x15-10
17,0.0635593220338983,64.0,15.0,2.8897261321544647,0.0001,0.0,20x20-10
18,0.06359649122807018,64.0,15.0,2.8889884054660797,0.0001,0.0,25x25-10
19,0.04175365344467641,64.0,15.0,2.8896946012973785,0.0001,0.0,5x60-10
20,0.0577319587628866,64.0,20.0,2.8892156183719635,0.0001,0.0,15x15-10
21,0.059322033898305086,64.0,20.0,2.888952910900116,0.0001,0.0,20x20-10
22,0.06578947368421052,64.0,20.0,2.8885328471660614,0.0001,0.0,25x25-10
23,0.04175365344467641,64.0,20.0,2.889488697052002,0.0001,0.0,5x60-10
24,0.05567010309278351,128.0,10.0,2.8901437520980835,0.0001,0.0,15x15-10
25,0.059322033898305086,128.0,10.0,2.8905486464500427,0.0001,0.0,20x20-10
26,0.06578947368421052,128.0,10.0,2.8898940086364746,0.0001,0.0,25x25-10
27,0.04384133611691023,128.0,10.0,2.890621602535248,0.0001,0.0,5x60-10
28,0.0577319587628866,128.0,15.0,2.8903255462646484,0.0001,0.0,15x15-10
29,0.0614406779661017,128.0,15.0,2.890382409095764,0.0001,0.0,20x20-10
30,0.06578947368421052,128.0,15.0,2.8898861408233643,0.0001,0.0,25x25-10
31,0.04175365344467641,128.0,15.0,2.8903547525405884,0.0001,0.0,5x60-10
32,0.0577319587628866,128.0,20.0,2.889857292175293,0.0001,0.0,15x15-10
33,0.0614406779661017,128.0,20.0,2.889978349208832,0.0001,0.0,20x20-10
34,0.06578947368421052,128.0,20.0,2.8894317746162415,0.0001,0.0,25x25-10
35,0.04175365344467641,128.0,20.0,2.890330672264099,0.0001,0.0,5x60-10
36,0.06597938144329897,32.0,10.0,2.883788987994194,0.001,0.0,15x15-10
37,0.05296610169491525,32.0,10.0,2.8805445353190104,0.001,0.0,20x20-10
38,0.07236842105263158,32.0,10.0,2.8765009085337323,0.001,0.0,25x25-10
39,0.06680584551148225,32.0,10.0,2.880177402496338,0.001,0.0,5x60-10
40,0.06597938144329897,32.0,15.0,2.8849314749240875,0.001,0.0,15x15-10
41,0.05296610169491525,32.0,15.0,2.877838150660197,0.001,0.0,20x20-10
42,0.07236842105263158,32.0,15.0,2.8741387367248534,0.001,0.0,25x25-10
43,0.07306889352818371,32.0,15.0,2.877068789800008,0.001,0.0,5x60-10
44,0.06597938144329897,32.0,20.0,2.8871707767248154,0.001,0.0,15x15-10
45,0.05296610169491525,32.0,20.0,2.874780813852946,0.001,0.0,20x20-10
46,0.07236842105263158,32.0,20.0,2.871084531148275,0.001,0.0,25x25-10
47,0.06889352818371608,32.0,20.0,2.8749552249908445,0.001,0.0,5x60-10
48,0.06597938144329897,64.0,10.0,2.886505216360092,0.001,0.0,15x15-10
49,0.05296610169491525,64.0,10.0,2.884509563446045,0.001,0.0,20x20-10
50,0.07236842105263158,64.0,10.0,2.8821387588977814,0.001,0.0,25x25-10
51,0.05845511482254697,64.0,10.0,2.88392773270607,0.001,0.0,5x60-10
52,0.06597938144329897,64.0,15.0,2.8850268125534058,0.001,0.0,15x15-10
53,0.05296610169491525,64.0,15.0,2.8826027512550354,0.001,0.0,20x20-10
54,0.07236842105263158,64.0,15.0,2.8811135590076447,0.001,0.0,25x25-10
55,0.07515657620041753,64.0,15.0,2.8817458152770996,0.001,0.0,5x60-10
56,0.06597938144329897,64.0,20.0,2.884000778198242,0.001,0.0,15x15-10
57,0.05296610169491525,64.0,20.0,2.877986341714859,0.001,0.0,20x20-10
58,0.07236842105263158,64.0,20.0,2.8788349330425262,0.001,0.0,25x25-10
59,0.0709812108559499,64.0,20.0,2.880166321992874,0.001,0.0,5x60-10
60,0.06391752577319587,128.0,10.0,2.888084352016449,0.001,0.0,15x15-10
61,0.04025423728813559,128.0,10.0,2.8873667120933533,0.001,0.0,20x20-10
62,0.07236842105263158,128.0,10.0,2.885916233062744,0.001,0.0,25x25-10
63,0.04175365344467641,128.0,10.0,2.887432813644409,0.001,0.0,5x60-10
64,0.06597938144329897,128.0,15.0,2.8872990012168884,0.001,0.0,15x15-10
65,0.057203389830508475,128.0,15.0,2.885999321937561,0.001,0.0,20x20-10
66,0.07236842105263158,128.0,15.0,2.8839173316955566,0.001,0.0,25x25-10
67,0.04175365344467641,128.0,15.0,2.88585364818573,0.001,0.0,5x60-10
68,0.06597938144329897,128.0,20.0,2.886355936527252,0.001,0.0,15x15-10
69,0.05084745762711865,128.0,20.0,2.8841031789779663,0.001,0.0,20x20-10
70,0.07236842105263158,128.0,20.0,2.881672978401184,0.001,0.0,25x25-10
71,0.05845511482254697,128.0,20.0,2.8844587802886963,0.001,0.0,5x60-10
72,0.41030927835051545,32.0,10.0,1.530886236578226,0.01,0.0,15x15-10
73,0.18008474576271186,32.0,10.0,2.6230765183766684,0.01,0.0,20x20-10
74,0.08333333333333333,32.0,10.0,2.7906229813893635,0.01,0.0,25x25-10
75,0.06889352818371608,32.0,10.0,2.8504948298136394,0.01,0.0,5x60-10
76,0.6453608247422681,32.0,15.0,0.9374571330845356,0.01,0.0,15x15-10
77,0.05296610169491525,32.0,15.0,2.8601373354593913,0.01,0.0,20x20-10
78,0.17543859649122806,32.0,15.0,2.1052956263224285,0.01,0.0,25x25-10
79,0.2588726513569937,32.0,15.0,1.9696923971176148,0.01,0.0,5x60-10
80,0.8577319587628865,32.0,20.0,0.38466279953718185,0.01,0.0,15x15-10
81,0.9110169491525424,32.0,20.0,0.2824223965406418,0.01,0.0,20x20-10
82,0.6798245614035088,32.0,20.0,0.8516067643960317,0.01,0.0,25x25-10
83,0.12526096033402923,32.0,20.0,2.358440335591634,0.01,0.0,5x60-10
84,0.05360824742268041,64.0,10.0,2.8875788152217865,0.01,0.0,15x15-10
85,0.06779661016949153,64.0,10.0,2.7432688772678375,0.01,0.0,20x20-10
86,0.07456140350877193,64.0,10.0,2.8298679888248444,0.01,0.0,25x25-10
87,0.06471816283924843,64.0,10.0,2.8845924735069275,0.01,0.0,5x60-10
88,0.1134020618556701,64.0,15.0,2.742181211709976,0.01,0.0,15x15-10
89,0.08686440677966102,64.0,15.0,2.8362142741680145,0.01,0.0,20x20-10
90,0.09649122807017543,64.0,15.0,2.8498633801937103,0.01,0.0,25x25-10
91,0.15657620041753653,64.0,15.0,2.692434251308441,0.01,0.0,5x60-10
92,0.16494845360824742,64.0,20.0,2.2995282113552094,0.01,0.0,15x15-10
93,0.06991525423728813,64.0,20.0,2.877770483493805,0.01,0.0,20x20-10
94,0.03508771929824561,64.0,20.0,2.904381275177002,0.01,0.0,25x25-10
95,0.20041753653444677,64.0,20.0,2.069628819823265,0.01,0.0,5x60-10
96,0.07010309278350516,128.0,10.0,2.8845094442367554,0.01,0.0,15x15-10
97,0.05296610169491525,128.0,10.0,2.873981535434723,0.01,0.0,20x20-10
98,0.07236842105263158,128.0,10.0,2.8665817379951477,0.01,0.0,25x25-10
