,acc,batch_size,epoch,loss,lr,trial_num,wxh-stride
0,0.07422680412371134,32.0,10.0,2.889434725046158,0.0001,0.0,15x15-10
1,0.04025423728813559,32.0,10.0,2.889830462137858,0.0001,0.0,20x20-10
2,0.05263157894736842,32.0,10.0,2.8873281478881836,0.0001,0.0,25x25-10
3,0.08559498956158663,32.0,10.0,2.882530625661214,0.0001,0.0,5x60-10
4,0.041237113402061855,32.0,15.0,2.890732377767563,0.0001,0.0,15x15-10
5,0.04025423728813559,32.0,15.0,2.888964541753133,0.0001,0.0,20x20-10
6,0.05263157894736842,32.0,15.0,2.885703770319621,0.0001,0.0,25x25-10
7,0.07515657620041753,32.0,15.0,2.8813682238260907,0.0001,0.0,5x60-10
8,0.03917525773195876,32.0,20.0,2.888889968395233,0.0001,0.0,15x15-10
9,0.04025423728813559,32.0,20.0,2.887675984700521,0.0001,0.0,20x20-10
10,0.05263157894736842,32.0,20.0,2.885622278849284,0.0001,0.0,25x25-10
11,0.0709812108559499,32.0,20.0,2.8802948633829755,0.0001,0.0,5x60-10
12,0.041237113402061855,64.0,10.0,2.892587572336197,0.0001,0.0,15x15-10
13,0.04025423728813559,64.0,10.0,2.8903516829013824,0.0001,0.0,20x20-10
14,0.05263157894736842,64.0,10.0,2.8887489438056946,0.0001,0.0,25x25-10
15,0.09603340292275574,64.0,10.0,2.8843719363212585,0.0001,0.0,5x60-10
16,0.041237113402061855,64.0,15.0,2.890544056892395,0.0001,0.0,15x15-10
17,0.04025423728813559,64.0,15.0,2.8913327157497406,0.0001,0.0,20x20-10
18,0.05263157894736842,64.0,15.0,2.8870456516742706,0.0001,0.0,25x25-10
19,0.081419624217119,64.0,15.0,2.882261037826538,0.0001,0.0,5x60-10
20,0.041237113402061855,64.0,20.0,2.8911986351013184,0.0001,0.0,15x15-10
21,0.04025423728813559,64.0,20.0,2.890526056289673,0.0001,0.0,20x20-10
22,0.05263157894736842,64.0,20.0,2.8888649344444275,0.0001,0.0,25x25-10
23,0.07515657620041753,64.0,20.0,2.882591336965561,0.0001,0.0,5x60-10
24,0.041237113402061855,128.0,10.0,2.8930158615112305,0.0001,0.0,15x15-10
25,0.04025423728813559,128.0,10.0,2.8910539150238037,0.0001,0.0,20x20-10
26,0.05263157894736842,128.0,10.0,2.8896215558052063,0.0001,0.0,25x25-10
27,0.1022964509394572,128.0,10.0,2.8845574259757996,0.0001,0.0,5x60-10
28,0.041237113402061855,128.0,15.0,2.8920422792434692,0.0001,0.0,15x15-10
29,0.04025423728813559,128.0,15.0,2.8914710879325867,0.0001,0.0,20x20-10
30,0.05263157894736842,128.0,15.0,2.886585056781769,0.0001,0.0,25x25-10
31,0.09394572025052192,128.0,15.0,2.8836376667022705,0.0001,0.0,5x60-10
32,0.041237113402061855,128.0,20.0,2.8918119072914124,0.0001,0.0,15x15-10
33,0.04025423728813559,128.0,20.0,2.891754925251007,0.0001,0.0,20x20-10
34,0.05263157894736842,128.0,20.0,2.887623965740204,0.0001,0.0,25x25-10
35,0.08768267223382047,128.0,20.0,2.8840943574905396,0.0001,0.0,5x60-10
36,0.06597938144329897,32.0,10.0,2.869250148534775,0.001,0.0,15x15-10
37,0.036016949152542374,32.0,10.0,2.8692831357320148,0.001,0.0,20x20-10
38,0.07236842105263158,32.0,10.0,2.8596606254577637,0.001,0.0,25x25-10
39,0.08559498956158663,32.0,10.0,2.863124720255534,0.001,0.0,5x60-10
40,0.08453608247422681,32.0,15.0,2.8426978439092636,0.001,0.0,15x15-10
41,0.0826271186440678,32.0,15.0,2.844390948613485,0.001,0.0,20x20-10
42,0.09868421052631579,32.0,15.0,2.829457330703735,0.001,0.0,25x25-10
43,0.08559498956158663,32.0,15.0,2.844271485010783,0.001,0.0,5x60-10
44,0.1670103092783505,32.0,20.0,2.6873775869607925,0.001,0.0,15x15-10
45,0.11228813559322035,32.0,20.0,2.7535870552062987,0.001,0.0,20x20-10
46,0.1425438596491228,32.0,20.0,2.7231677373250327,0.001,0.0,25x25-10
47,0.11064718162839249,32.0,20.0,2.779747804005941,0.001,0.0,5x60-10
48,0.041237113402061855,64.0,10.0,2.883679509162903,0.001,0.0,15x15-10
49,0.04025423728813559,64.0,10.0,2.8808319568634033,0.001,0.0,20x20-10
50,0.07236842105263158,64.0,10.0,2.875135689973831,0.001,0.0,25x25-10
51,0.04384133611691023,64.0,10.0,2.8744122087955475,0.001,0.0,5x60-10
52,0.06597938144329897,64.0,15.0,2.875940352678299,0.001,0.0,15x15-10
53,0.06991525423728813,64.0,15.0,2.876843214035034,0.001,0.0,20x20-10
54,0.07236842105263158,64.0,15.0,2.8677972853183746,0.001,0.0,25x25-10
55,0.08559498956158663,64.0,15.0,2.8677153289318085,0.001,0.0,5x60-10
56,0.06597938144329897,64.0,20.0,2.8691236674785614,0.001,0.0,15x15-10
57,0.07415254237288135,64.0,20.0,2.8644266426563263,0.001,0.0,20x20-10
58,0.07236842105263158,64.0,20.0,2.8651362657546997,0.001,0.0,25x25-10
59,0.08559498956158663,64.0,20.0,2.8641539812088013,0.001,0.0,5x60-10
60,0.03917525773195876,128.0,10.0,2.888372838497162,0.001,0.0,15x15-10
61,0.04025423728813559,128.0,10.0,2.886099696159363,0.001,0.0,20x20-10
62,0.05263157894736842,128.0,10.0,2.8836811780929565,0.001,0.0,25x25-10
63,0.0709812108559499,128.0,10.0,2.879943609237671,0.001,0.0,5x60-10
64,0.03917525773195876,128.0,15.0,2.8847097158432007,0.001,0.0,15x15-10
65,0.04025423728813559,128.0,15.0,2.884403347969055,0.001,0.0,20x20-10
66,0.05263157894736842,128.0,15.0,2.8781444430351257,0.001,0.0,25x25-10
67,0.06889352818371608,128.0,15.0,2.876439929008484,0.001,0.0,5x60-10
68,0.041237113402061855,128.0,20.0,2.8825748562812805,0.001,0.0,15x15-10
69,0.04025423728813559,128.0,20.0,2.881548285484314,0.001,0.0,20x20-10
70,0.07236842105263158,128.0,20.0,2.8747026324272156,0.001,0.0,25x25-10
