,acc,batch_size,epoch,loss,lr,trial_num,wxh-stride
0,0.07169117647058823,32.0,10.0,2.8883077958050896,0.0001,0.0,15x15-10
1,0.06578947368421052,32.0,10.0,2.8891678978415096,0.0001,0.0,20x20-10
2,0.06796116504854369,32.0,10.0,2.8888722868526684,0.0001,0.0,25x25-10
3,0.061224489795918366,32.0,10.0,2.8890583094428566,0.0001,0.0,5x60-10
4,0.058823529411764705,32.0,15.0,2.888545134488274,0.0001,0.0,15x15-10
5,0.05451127819548872,32.0,15.0,2.8884572562049415,0.0001,0.0,20x20-10
6,0.062135922330097085,32.0,15.0,2.8889525357414696,0.0001,0.0,25x25-10
7,0.06307977736549165,32.0,15.0,2.8884729918311622,0.0001,0.0,5x60-10
8,0.07352941176470588,32.0,20.0,2.8880156068240894,0.0001,0.0,15x15-10
9,0.07894736842105263,32.0,20.0,2.8877932324128994,0.0001,0.0,20x20-10
10,0.062135922330097085,32.0,20.0,2.8874339075649487,0.0001,0.0,25x25-10
11,0.06307977736549165,32.0,20.0,2.8880668107201073,0.0001,0.0,5x60-10
12,0.04595588235294118,64.0,10.0,2.8903006182776556,0.0001,0.0,15x15-10
13,0.05451127819548872,64.0,10.0,2.8899206850263806,0.0001,0.0,20x20-10
14,0.07572815533980583,64.0,10.0,2.8890448676215277,0.0001,0.0,25x25-10
15,0.059369202226345084,64.0,10.0,2.889662822087606,0.0001,0.0,5x60-10
16,0.04779411764705882,64.0,15.0,2.889806376563178,0.0001,0.0,15x15-10
17,0.04887218045112782,64.0,15.0,2.889470895131429,0.0001,0.0,20x20-10
18,0.062135922330097085,64.0,15.0,2.8896160390641956,0.0001,0.0,25x25-10
19,0.0686456400742115,64.0,15.0,2.889296982023451,0.0001,0.0,5x60-10
20,0.05698529411764706,64.0,20.0,2.889506710900201,0.0001,0.0,15x15-10
21,0.05451127819548872,64.0,20.0,2.8890443907843695,0.0001,0.0,20x20-10
22,0.062135922330097085,64.0,20.0,2.888721572028266,0.0001,0.0,25x25-10
23,0.055658627087198514,64.0,20.0,2.889050430721707,0.0001,0.0,5x60-10
24,0.04779411764705882,128.0,10.0,2.890770101547241,0.0001,0.0,15x15-10
25,0.05075187969924812,128.0,10.0,2.8903860092163085,0.0001,0.0,20x20-10
26,0.07572815533980583,128.0,10.0,2.8886433601379395,0.0001,0.0,25x25-10
27,0.06493506493506493,128.0,10.0,2.8902013301849365,0.0001,0.0,5x60-10
28,0.04779411764705882,128.0,15.0,2.890333652496338,0.0001,0.0,15x15-10
29,0.05451127819548872,128.0,15.0,2.8899311065673827,0.0001,0.0,20x20-10
30,0.05631067961165048,128.0,15.0,2.8893970012664796,0.0001,0.0,25x25-10
31,0.07050092764378478,128.0,15.0,2.8896836757659914,0.0001,0.0,5x60-10
32,0.04595588235294118,128.0,20.0,2.8902210712432863,0.0001,0.0,15x15-10
33,0.05827067669172932,128.0,20.0,2.8897982120513914,0.0001,0.0,20x20-10
34,0.062135922330097085,128.0,20.0,2.8894957542419433,0.0001,0.0,25x25-10
35,0.06493506493506493,128.0,20.0,2.889472770690918,0.0001,0.0,5x60-10
36,0.0625,32.0,10.0,2.880371430340935,0.001,0.0,15x15-10
37,0.06766917293233082,32.0,10.0,2.8804087919347428,0.001,0.0,20x20-10
38,0.062135922330097085,32.0,10.0,2.879609290291281,0.001,0.0,25x25-10
39,0.06307977736549165,32.0,10.0,2.8831705345826992,0.001,0.0,5x60-10
40,0.058823529411764705,32.0,15.0,2.875198546577902,0.001,0.0,15x15-10
41,0.06954887218045112,32.0,15.0,2.8749792716082405,0.001,0.0,20x20-10
42,0.062135922330097085,32.0,15.0,2.8818467084099266,0.001,0.0,25x25-10
43,0.06307977736549165,32.0,15.0,2.8782964453977695,0.001,0.0,5x60-10
44,0.051470588235294115,32.0,20.0,2.847486748414881,0.001,0.0,15x15-10
45,0.05639097744360902,32.0,20.0,2.8446406476637898,0.001,0.0,20x20-10
46,0.06796116504854369,32.0,20.0,2.810166919932646,0.001,0.0,25x25-10
47,0.12244897959183673,32.0,20.0,2.547363701988669,0.001,0.0,5x60-10
48,0.07536764705882353,64.0,10.0,2.8851217958662243,0.001,0.0,15x15-10
49,0.07330827067669173,64.0,10.0,2.8842087586720786,0.001,0.0,20x20-10
50,0.062135922330097085,64.0,10.0,2.8822360038757324,0.001,0.0,25x25-10
51,0.06307977736549165,64.0,10.0,2.885062509112888,0.001,0.0,5x60-10
52,0.06801470588235294,64.0,15.0,2.8816005918714733,0.001,0.0,15x15-10
53,0.06766917293233082,64.0,15.0,2.8809451262156167,0.001,0.0,20x20-10
54,0.06601941747572816,64.0,15.0,2.887570195727878,0.001,0.0,25x25-10
55,0.06307977736549165,64.0,15.0,2.8841105567084417,0.001,0.0,5x60-10
56,0.06433823529411764,64.0,20.0,2.8807222048441568,0.001,0.0,15x15-10
57,0.06766917293233082,64.0,20.0,2.880516211191813,0.001,0.0,20x20-10
58,0.062135922330097085,64.0,20.0,2.875261492199368,0.001,0.0,25x25-10
59,0.06307977736549165,64.0,20.0,2.882879283693102,0.001,0.0,5x60-10
60,0.07720588235294118,128.0,10.0,2.8884106636047364,0.001,0.0,15x15-10
61,0.07518796992481203,128.0,10.0,2.887119102478027,0.001,0.0,20x20-10
62,0.06796116504854369,128.0,10.0,2.88411545753479,0.001,0.0,25x25-10
63,0.06307977736549165,128.0,10.0,2.8871319770812987,0.001,0.0,5x60-10
64,0.07169117647058823,128.0,15.0,2.884959030151367,0.001,0.0,15x15-10
65,0.07330827067669173,128.0,15.0,2.8841198921203612,0.001,0.0,20x20-10
66,0.062135922330097085,128.0,15.0,2.889865493774414,0.001,0.0,25x25-10
67,0.06307977736549165,128.0,15.0,2.8862125873565674,0.001,0.0,5x60-10
68,0.07352941176470588,128.0,20.0,2.885095310211182,0.001,0.0,15x15-10
69,0.06766917293233082,128.0,20.0,2.8842780113220217,0.001,0.0,20x20-10
70,0.05631067961165048,128.0,20.0,2.878476619720459,0.001,0.0,25x25-10
71,0.06307977736549165,128.0,20.0,2.885067510604858,0.001,0.0,5x60-10
72,0.5496323529411765,32.0,10.0,1.148981231100419,0.01,0.0,15x15-10
73,0.7556390977443609,32.0,10.0,1.4001671110882479,0.01,0.0,20x20-10
74,0.5728155339805825,32.0,10.0,1.15489859791363,0.01,0.0,25x25-10
75,0.4155844155844156,32.0,10.0,1.3878933051053215,0.01,0.0,5x60-10
76,0.8529411764705882,32.0,15.0,0.4954538687187083,0.01,0.0,15x15-10
77,0.9379699248120301,32.0,15.0,0.19104758167968078,0.01,0.0,20x20-10
