lr,batch_size,epoch,wxh-stride,acc,loss,trial_num
0.001,128.0,20.0,25x25-10,0.08854368932038835,2.8376330232620237,4.5
0.001,128.0,20.0,5x60-10,0.06382189239332096,2.867426581382751,4.5
0.01,32.0,10.0,15x15-10,0.9994485294117647,0.003084004891998655,4.5
0.01,32.0,10.0,20x20-10,1.0,0.0006169307037078611,4.5
0.01,32.0,10.0,25x25-10,1.0,0.0011596324214598794,4.5
0.01,32.0,10.0,5x60-10,0.9118738404452691,0.3899676219067153,4.5
0.01,32.0,15.0,15x15-10,1.0,0.0005310723549508326,4.5
0.01,32.0,15.0,20x20-10,1.0,0.00043118056066091144,4.5
0.01,32.0,15.0,25x25-10,1.0,0.0004992780453261837,4.5
0.01,32.0,15.0,5x60-10,0.9415584415584414,0.21560329076875112,4.5
0.01,32.0,20.0,15x15-10,1.0,0.00041762655147228064,4.5
0.01,32.0,20.0,20x20-10,1.0,0.0003216378068078912,4.5
0.01,32.0,20.0,25x25-10,1.0,0.00037805838268575506,4.5
0.01,32.0,20.0,5x60-10,0.9925788497217068,0.02507914703952231,4.5
0.01,64.0,10.0,15x15-10,0.998529411764706,0.007828344607777479,4.5
0.01,64.0,10.0,20x20-10,0.9984962406015037,0.007010182774522239,4.5
0.01,64.0,10.0,25x25-10,0.9976699029126215,0.013905405685525493,4.5
0.01,64.0,10.0,5x60-10,0.6135435992578849,1.0442615254057779,4.5
0.01,64.0,15.0,15x15-10,0.9998161764705882,0.003798462821739829,4.5
0.01,64.0,15.0,20x20-10,1.0,0.0019674167838982415,4.5
0.01,64.0,15.0,25x25-10,0.9996116504854369,0.004527229438826908,4.5
0.01,64.0,15.0,5x60-10,0.9339517625231913,0.19806979422250554,4.5
0.01,64.0,20.0,15x15-10,1.0,0.0017326287039193425,4.5
0.01,64.0,20.0,20x20-10,1.0,0.001180236087141869,4.5
0.01,64.0,20.0,25x25-10,0.9984466019417475,0.006952420585447624,4.5
0.01,64.0,20.0,5x60-10,0.975139146567718,0.07626754036173225,4.5
0.01,128.0,10.0,15x15-10,0.9909926470588235,0.04232120084576308,4.5
0.01,128.0,10.0,20x20-10,0.931766917293233,0.296214764341712,4.5
