lr,batch_size,epoch,wxh-stride,acc,loss,trial_num
0.001,32.0,15.0,15x15-10,0.9992647058823529,0.0038704291694824965,2.0
0.001,32.0,15.0,20x20-10,0.9996240601503759,0.0024175380575744546,2.0
0.001,32.0,15.0,25x25-10,0.9992233009708738,0.039332538675037484,2.0
0.001,32.0,15.0,5x60-10,0.9996289424860854,0.0031045924769440556,2.0
0.001,32.0,20.0,15x15-10,0.9996323529411765,0.0016608946285594033,2.0
0.001,32.0,20.0,20x20-10,1.0,0.001064979935215567,2.0
0.001,32.0,20.0,25x25-10,0.9984466019417475,0.08038447516977185,2.0
0.001,32.0,20.0,5x60-10,0.9988868274582561,0.005561135829296237,2.0
0.001,64.0,10.0,15x15-10,1.0,0.0042723471583384605,2.0
0.001,64.0,10.0,20x20-10,0.9996240601503759,0.008485038143893084,2.0
0.001,64.0,10.0,25x25-10,0.9980582524271846,0.1192423982778564,2.0
0.001,64.0,10.0,5x60-10,1.0,0.0038994731278055245,2.0
0.001,64.0,15.0,15x15-10,0.9996323529411765,0.005532117187976838,2.0
0.001,64.0,15.0,20x20-10,0.9996240601503759,0.0047422549739066094,2.0
0.001,64.0,15.0,25x25-10,0.9984466019417475,0.09709659020623398,2.0
0.001,64.0,15.0,5x60-10,1.0,0.0035640199629900357,2.0
0.001,64.0,20.0,15x15-10,1.0,0.0020099107085520193,2.0
0.001,64.0,20.0,20x20-10,1.0,0.0031692022509458998,2.0
0.001,64.0,20.0,25x25-10,0.9984466019417475,0.14664172440146406,2.0
0.001,64.0,20.0,5x60-10,1.0,0.002115313430678927,2.0
0.001,128.0,10.0,15x15-10,1.0,0.008616131162270904,2.0
0.001,128.0,10.0,20x20-10,0.9992481203007518,0.024547609435394406,2.0
0.001,128.0,10.0,25x25-10,0.9988349514563106,0.24634308913722633,2.0
0.001,128.0,10.0,5x60-10,0.9988868274582561,0.016298371478915216,2.0
0.001,128.0,15.0,15x15-10,1.0,0.009246603734791279,2.0
0.001,128.0,15.0,20x20-10,1.0,0.010957965534180403,2.0
0.001,128.0,15.0,25x25-10,0.9984466019417475,0.2002777963504195,2.0
0.001,128.0,15.0,5x60-10,0.9996289424860854,0.010545352017506957,2.0
0.001,128.0,20.0,15x15-10,1.0,0.005259608216583729,2.0
0.001,128.0,20.0,20x20-10,0.9996240601503759,0.018241647561080758,2.0
0.001,128.0,20.0,25x25-10,0.9980582524271846,0.27505349249113353,2.0
0.001,128.0,20.0,5x60-10,0.9985157699443414,0.01579919757321477,2.0
0.01,32.0,10.0,15x15-10,1.0,0.00016212770473069158,2.0
0.01,32.0,10.0,20x20-10,0.9996240601503759,0.0016619767924090506,2.0
0.01,32.0,10.0,25x25-10,0.9945631067961165,0.17592981058752125,2.0
0.01,32.0,10.0,5x60-10,0.9829313543599257,0.06347909671707491,2.0
0.01,32.0,15.0,15x15-10,0.9959558823529411,0.010496934318359597,2.0
0.01,32.0,15.0,20x20-10,0.9988721804511279,0.0032725032932977927,2.0
0.01,32.0,15.0,25x25-10,0.9976699029126215,0.09065175891025673,2.0
0.01,32.0,15.0,5x60-10,0.997773654916512,0.008348326916818812,2.0
0.01,32.0,20.0,15x15-10,1.0,0.0001506925858159454,2.0
0.01,32.0,20.0,20x20-10,0.9996240601503759,0.00047739285689992947,2.0
0.01,32.0,20.0,25x25-10,0.9957281553398059,0.18719723095387356,2.0
0.01,32.0,20.0,5x60-10,0.9970315398886826,0.009290541234387254,2.0
